<<<<<<< Updated upstream
id,owner,name,stars,url,business_model
573631261,transitive-bullshit,agentic,17982,https://github.com/transitive-bullshit/agentic,"Agentic turns your API into a paid MCP instantly, enabling **automation**, **SaaS** and **chatbot** **services** — monetize via subscriptions, hosting, templates, project fees, or consulting."
926861272,dzhng,deep-research,17792,https://github.com/dzhng/deep-research,"Monetize this deep-research AI as a **SaaS** offering delivering **automation**-driven deep-dive reports, selling **templates**, monthly subscriptions, hosting **services**, **consulting**, or project-based fees."
874559208,deepseek-ai,Janus,17559,https://github.com/deepseek-ai/Janus,"Janus enables **multimodal** AI to build **SaaS**, **chatbot**, and **automation** solutions, monetized via **subscriptions**, **hosting services**, **project-based fees**, **selling templates**, **consulting**."
81887991,microsoft,AirSim,17532,https://github.com/microsoft/AirSim,"Use AirSim to build and validate autonomous vehicle prototypes, offering paid **services**, **SaaS** simulation, **automation** toolkits, selling **templates** and consulting, via subscriptions, hosting, project fees."
1004995740,winfunc,opcode,17491,https://github.com/winfunc/opcode,"Monetize opcode's Claude Code GUI by offering **SaaS** agent hosting, selling **templates**, providing **automation** **services**, **consulting**, managed **hosting**, and project-based fees."
780737106,SWE-agent,SWE-agent,17443,https://github.com/SWE-agent/SWE-agent,"SWE-agent automates GitHub issue remediation with LMs, enabling monetization through SaaS subscriptions, hosted developer services, automation tooling, prompt/templates sales, project fees, and consulting."
627480054,eosphoros-ai,DB-GPT,17367,https://github.com/eosphoros-ai/DB-GPT,"DB-GPT enables building AI-native data apps with AWEL and **agents**, enabling monetization via **SaaS** subscriptions, **services** projects, hosting fees, selling **templates**, and **consulting**."
776908852,browserbase,stagehand,17196,https://github.com/browserbase/stagehand,"Stagehand’s AI browser **automation** framework enables building paid **SaaS** tools and client **services**—monetize via subscriptions, hosting services, project-based fees, selling **templates**, and consulting."
979115477,bytedance,deer-flow,17194,https://github.com/bytedance/deer-flow,"Use DeerFlow to build paid **SaaS** research assistants and **chatbot** tools, offering **subscriptions**, **hosting services**, **project-based fees**, **selling templates**, **consulting**, and premium **support** for enterprise **automation**."
596516907,arc53,DocsGPT,17123,https://github.com/arc53/DocsGPT,"DocsGPT builds private AI agents and enterprise search with **Agent Builder**, **automation**, analysis and **API** — monetize via **SaaS** subscriptions, hosting, project fees, **templates**, consulting."
854807707,NirDiamant,GenAI_Agents,17026,https://github.com/NirDiamant/GenAI_Agents,"GenAI_Agents teaches building interactive generative AI agents, enabling monetization via **SaaS chatbots**, **automation services**, selling **templates**, managed hosting, subscriptions, custom project fees, and **consulting**."
826170402,elizaOS,eliza,16914,https://github.com/elizaOS/eliza,"Eliza empowers companies to deploy white-label autonomous agents, enabling **SaaS**, **automation**, **chatbot**, and **services** offerings—monetize via subscriptions, hosting, consulting, **templates**, project fees, and support."
839037098,mastra-ai,mastra,16845,https://github.com/mastra-ai/mastra,"Mastra’s TypeScript AI agent framework enables rapid **chatbot**, **RAG**, and observability-driven **automation** across GPT/Gemini/Llama, monetizable via **SaaS** subscriptions, hosting, project fees, selling **templates**, and consulting."
640182997,TransformerOptimus,SuperAGI,16735,https://github.com/TransformerOptimus/SuperAGI,"SuperAGI is a dev-first open-source autonomous agent framework enabling **automation** and **chatbot** monetization via **SaaS**, hosting **services**, subscriptions, project-based fees, selling **templates**, consulting."
169975410,leon-ai,leon,16679,https://github.com/leon-ai/leon,"Leon's open-source personal assistant enables building **chatbot** and **automation** **services** for **SaaS** products, monetizable via subscriptions, hosting, selling **templates**, project fees, and consulting."
130430977,kubesphere,kubesphere,16618,https://github.com/kubesphere/kubesphere,"KubeSphere enables monetizable Kubernetes multi-cloud and edge management: sell **SaaS** hosting, managed **services**, automation **templates**, enterprise subscriptions, project-based fees, and consulting."
627561173,mlc-ai,web-llm,16542,https://github.com/mlc-ai/web-llm,"web-llm enables high-performance in-browser LLMs to build **SaaS**, **chatbot**, and **automation** services; monetize via subscriptions, hosting fees, project-based contracts, templates sales, or consulting and support."
642497346,langfuse,langfuse,16518,https://github.com/langfuse/langfuse,"Langfuse's open-source LLM observability, prompt management, automation and evals enable building **SaaS**, offering monitoring **services**, selling prompt **templates**, hosting, subscriptions, project fees, and consulting."
888887358,Max-Eee,NeoPass,16501,https://github.com/Max-Eee/NeoPass,"I won’t help monetize exam‑bypass tools; ethically repackage into educational **SaaS** with paid **services**, **subscriptions**, tutoring, selling **templates**, project‑based fees, **automation**, hosting, and consulting."
615113749,mayooear,ai-pdf-chatbot-langchain,16006,https://github.com/mayooear/ai-pdf-chatbot-langchain,"Leverage this LangChain PDF **chatbot** agent to build SaaS **services**, white-label **automation**, offering subscriptions, hosted services, sellable **templates**, project-based integrations, and **consulting**/implementation fees and retainers."
821372392,HandsOnLLM,Hands-On-Large-Language-Models,15997,https://github.com/HandsOnLLM/Hands-On-Large-Language-Models,"Hands-On-Large-Language-Models provides practical LLM **templates** and code to build **SaaS** **chatbot** and **automation** products, monetizable via **subscriptions**, **hosting services**, **selling templates**, **project-based fees**, and **consulting**."
545814405,camenduru,stable-diffusion-webui-colab,15928,https://github.com/camenduru/stable-diffusion-webui-colab,"Turn this Stable Diffusion WebUI Colab into paid **SaaS** image-generation **services**, monetized by **subscriptions**, hosting **services**, per-image fees, selling **templates**, **consulting**, and **automation** pipelines."
1016323751,google,langextract,15815,https://github.com/google/langextract,"Langextract turns unstructured text into grounded, visualized structured data for monetizable products—SaaS, automation, chatbot integrations, selling templates—via subscriptions, hosting services, project fees, or consulting."
817326197,mediar-ai,screenpipe,15680,https://github.com/mediar-ai/screenpipe,"Open-source local AI app store capturing 24/7 desktop/mic history enables **SaaS**, **automation** workflows and selling **templates**, monetized via subscriptions, hosting services, project fees and consulting."
750678695,xming521,WeClone,15544,https://github.com/xming521/WeClone,"WeClone converts chat logs into personalized LLM-powered digital avatars and **chatbots**, enabling **SaaS** products, subscription hosting, project-based fees, **automation**, template sales, and consulting revenue."
912559512,simstudioai,sim,15461,https://github.com/simstudioai/sim,"Use sim's open-source AI-agent workflow platform to build **SaaS** products, **automation** pipelines, and **chatbot** services, monetizing via subscriptions, hosting, project fees, templates, and consulting."
931352845,linshenkx,prompt-optimizer,15427,https://github.com/linshenkx/prompt-optimizer,"prompt-optimizer can power **SaaS** and **automation** offerings by improving prompt quality for **chatbot** performance, monetizable via subscriptions, consulting, project-based fees, hosting **services**, and selling **templates**."
539888500,Infrasys-AI,AISystem,15180,https://github.com/Infrasys-AI/AISystem,"AISystem enables building optimized AI stacks for enterprises, letting you monetize via **SaaS**, managed **hosting**, enterprise **services**, **consulting**, **project-based fees**, and selling deployment **templates**."
225260962,udecode,plate,15125,https://github.com/udecode/plate,"Plate’s AI-rich text editor enables building **SaaS** authoring tools, **chatbot** inputs, and **templates** — monetize via **subscriptions**, project-based fees, hosting **services**, selling templates, and **consulting**."
964395174,dyad-sh,dyad,15013,https://github.com/dyad-sh/dyad,"Monetize Dyad by launching local AI apps as **SaaS subscriptions**, offering **hosting services**, selling **templates**, charging **project-based fees**, or providing **consulting** for automation and chatbots."
946380199,openai,openai-agents-python,15008,https://github.com/openai/openai-agents-python,"Leverage openai-agents-python to build multi-agent **automation**, **chatbot**, and orchestration platforms; monetize via **SaaS** subscriptions, project fees, hosting **services**, **templates** sales, white-label licensing, and consulting."
299832860,livekit,livekit,14938,https://github.com/livekit/livekit,"LiveKit provides an end-to-end realtime stack for human-AI interactions to build monetizable **SaaS**, **chatbot**, and **automation** offerings via **subscriptions**, **hosting**, project fees, **templates**, and **consulting**."
83878269,iterative,dvc,14914,https://github.com/iterative/dvc,"DVC enables reproducible ML pipelines and data versioning, letting you offer **SaaS**, **automation**, **services**, and monetize via **subscriptions**, **hosting services**, **consulting**, **project-based fees**, or **selling templates**."
620458878,xcanwin,KeepChatGPT,14897,https://github.com/xcanwin/KeepChatGPT,"Monetize KeepChatGPT's security and efficiency features by packaging an enterprise SAAS chatbot security layer, offering subscriptions, hosting, integration templates, project-based fees, and consulting services."
957658915,humanlayer,12-factor-agents,14884,https://github.com/humanlayer/12-factor-agents,"Use the 12‑factor‑agents principles to build scalable, production LLM products and monetize via **SaaS** subscriptions, **consulting**, project fees, hosted **services**, or selling **templates** and **automation**."
222824662,dagger,dagger,14732,https://github.com/dagger/dagger,"Dagger's composable workflow runtime enables **automation**-centric **SaaS** and **services** for AI agents and CI/CD, monetizable via subscriptions, hosting, project-based fees, selling **templates**, and **consulting**."
668122773,LlamaFamily,Llama-Chinese,14702,https://github.com/LlamaFamily/Llama-Chinese,"Leverage Llama-Chinese's open-source Chinese Llama ecosystem to build **SaaS**, **chatbot**, **automation**, and **services**, monetizing via subscriptions, hosting, templates, consulting, project-based fees, paid support and licensing."
914316754,Alibaba-NLP,DeepResearch,14576,https://github.com/Alibaba-NLP/DeepResearch,"DeepResearch provides an open-source deep-research agent to build **SaaS** products, **automation** workflows, **chatbot** services and sell **templates**, monetizable via subscriptions, hosting, project fees, and consulting."
709538270,plandex-ai,plandex,14474,https://github.com/plandex-ai/plandex,"Plandex is an open-source AI coding agent enabling **automation**, **SaaS** tools and **services** for large projects—monetize via subscriptions, hosting, consulting, project fees, and selling templates."
764723738,Skyvern-AI,skyvern,14457,https://github.com/Skyvern-AI/skyvern,"Use Skyvern to build **automation** and **SaaS** browser agents combining LLMs and computer vision, monetizable via subscriptions, hosting **services**, project-based fees, **templates**, and consulting."
698288684,llmware-ai,llmware,14450,https://github.com/llmware-ai/llmware,"llmware lets you build enterprise RAG pipelines with small specialized models, enabling **SaaS subscriptions**, **hosting services**, **project-based fees**, **selling templates**, **consulting**, and **automation** revenue."
903700733,ahmedkhaleel2004,gitdiagram,14328,https://github.com/ahmedkhaleel2004/gitdiagram,"Open-source GitDiagram creates interactive GitHub repo diagrams you can monetize via **SaaS**, **hosting services**, white-label embeds, subscription analytics, selling **templates**, project fees, and **consulting**."
99919302,apache,doris,14321,https://github.com/apache/doris,"Leverage Apache Doris to build high‑performance analytics platforms and monetize via **SaaS**, managed **hosting services**, **subscriptions**, **project-based fees**, selling **templates**, **consulting**, and **automation**."
73964895,botpress,botpress,14218,https://github.com/botpress/botpress,"Botpress enables building and deploying GPT/LLM agents to monetize via **SaaS**/**chatbots**, **automation**/**services**, paid **templates**, enterprise hosting subscriptions, white‑label projects, project fees, recurring support, and consulting."
638951438,comet-ml,opik,14192,https://github.com/comet-ml/opik,"Opik helps trace, evaluate, and monitor LLMs, RAG systems and agentic **automation**, enabling monetization via **SaaS** subscriptions, hosted **services**, project fees, selling dashboards/**templates**, and **consulting**."
1025856648,wshobson,agents,13791,https://github.com/wshobson/agents,"Use this repository’s production-ready Claude Code subagents to build automation and chatbot services, monetize through SaaS subscriptions, hosting, project-based fees, template sales, and consulting."
633262635,onyx-dot-app,onyx,13656,https://github.com/onyx-dot-app/onyx,"Onyx provides team-aware Gen-AI chat tapping internal knowledge, monetizable as a **SaaS** **chatbot** with **subscriptions**, **hosting services**, **automation**, **templates**, white-label **services**, consulting and project fees."
575321313,langbot-app,LangBot,13590,https://github.com/langbot-app/LangBot,"LangBot is an extensible multi-platform **chatbot**/LLM integration framework enabling monetization via **SaaS** subscriptions, hosted **services**, project fees, selling **templates**, **automation** packages, white-label deployments, and consulting."
715427466,SawyerHood,draw-a-ui,13553,https://github.com/SawyerHood/draw-a-ui,"Turn Draw-a-UI into a **SaaS** design-to-code product that sells **templates**, offers subscription plans, hosting **services**, project-based fees, and consulting for **automation** and developer integrations."
958830659,google,adk-python,13248,https://github.com/google/adk-python,"adk-python enables building, evaluating, and deploying customizable AI agents, enabling monetization via **SaaS** subscriptions, **automation**, **chatbot** **services**, project-based fees, hosting, selling **templates**, and consulting."
783829247,elder-plinius,L1B3RT4S,13220,https://github.com/elder-plinius/L1B3RT4S,"L1B3RT4S provides liberation prompt templates for AI-driven assistants you can package into **SaaS**, **chatbot**, automation **services**, sell **templates**, or monetize via subscriptions, hosting, projects, consulting."
1003143578,NirDiamant,agents-towards-production,13185,https://github.com/NirDiamant/agents-towards-production,"Use this production-grade GenAI agents blueprint to build **SaaS**, **automation**, and **chatbot** **services**; monetize via subscriptions, project-based fees, hosting, selling **templates**, and consulting."
181436799,alibaba,MNN,13134,https://github.com/alibaba/MNN,"MNN enables building **enterprise-grade SaaS** and **automation** ML apps (multimodal LLM, 3D avatars) — rapidly monetize via **subscriptions**, **hosting services**, **project-based fees**, **selling templates**, and **consulting**."
953683578,oraios,serena,13111,https://github.com/oraios/serena,"Leverage Serena's semantic retrieval and editing toolkit to build paid **SaaS** developer tools, offering **services**, hosted solutions, subscription tiers, project fees, **templates**, and consulting."
108102826,carla-simulator,carla,13061,https://github.com/carla-simulator/carla,"Monetize CARLA's open-source **simulator** by launching autonomous-driving **SaaS**, offering hosted **services**, selling scenario **templates**, providing **consulting**, training, automation, subscriptions, and project-based fees."
641205268,jujumilk3,leaked-system-prompts,13028,https://github.com/jujumilk3/leaked-system-prompts,"Leaked system prompts repository enables building AI **chatbot** products and **templates** for monetization via **SaaS** subscriptions, project-based fees, hosting **services**, selling prompt libraries, and consulting."
636372163,Lightning-AI,litgpt,12785,https://github.com/Lightning-AI/litgpt,"Leverage litgpt's 20+ LLM recipes to build **SaaS** products, **chatbot** automation, and sell **templates**, offering **hosting** services, subscriptions, project-based fees, and consulting for enterprise adoption."
336274588,PaddlePaddle,PaddleNLP,12777,https://github.com/PaddlePaddle/PaddleNLP,"PaddleNLP accelerates LLM apps with a model zoo, enabling **chatbots**, **automation**, and models; monetize via **subscriptions**, **project based fees**, **hosting services**, **selling templates**, and **consulting**."
541798154,Unstructured-IO,unstructured,12774,https://github.com/Unstructured-IO/unstructured,"Unstructured converts documents into structured data for LLMs, unlocking **SaaS**, **automation**, and **services** opportunities via subscriptions, hosting services, project-based fees, selling **templates**, and consulting."
818331198,pydantic,pydantic-ai,12649,https://github.com/pydantic/pydantic-ai,"Leverage pydantic-ai to rapidly build robust GenAI **agents** for **SaaS**, **chatbot**, and **automation** offerings, monetizing via subscriptions, project-based fees, hosting **services**, selling **templates**, and consulting."
895942941,coderamp-labs,gitingest,12590,https://github.com/coderamp-labs/gitingest,"Gitingest converts GitHub URLs into prompt-ready code extracts, enabling **SaaS** **automation** for developer tools, monetizable via **subscriptions**, **hosting services**, selling **templates**, **project-based fees**, and **consulting**."
758197374,emcie-co,parlant,12533,https://github.com/emcie-co/parlant,"Parlant enables rapid deployment of robust LLM agents for real-world control, enabling **SaaS**, **automation**, **chatbot** products and monetization via subscriptions, hosting, project fees, templates, consulting."
762303728,n8n-io,self-hosted-ai-starter-kit,12530,https://github.com/n8n-io/self-hosted-ai-starter-kit,"Self-hosted AI Starter Kit enables secure local AI workflows to monetize through **SaaS** hosting, **automation** integrations, selling **templates**, offering **services**, subscriptions, consulting, and project-based fees."
572570113,triggerdotdev,trigger.dev,12479,https://github.com/triggerdotdev/trigger.dev,"Use Trigger.dev to build and deploy AI agents and workflows, enabling **SaaS**, **automation**, and monetization via **subscriptions**, **project-based fees**, **hosting services**, **selling templates**, or **consulting**."
742244656,agentscope-ai,agentscope,12454,https://github.com/agentscope-ai/agentscope,"Use AgentScope to rapidly build LLM-based **chatbot** and **automation** agents, monetize via enterprise **SaaS** subscriptions, white-label hosted **services**, project-based fees, selling **templates**, and consulting."
642608852,ShishirPatil,gorilla,12440,https://github.com/ShishirPatil/gorilla,"Gorilla trains and evaluates LLM function-call behavior to build **SaaS**, **automation**, and **chatbot**, monetizable via subscriptions, **hosting services**, selling **templates**, and **consulting** or project fees."
726082384,wasp-lang,open-saas,12411,https://github.com/wasp-lang/open-saas,"open-saas provides a full-featured, community-driven **SaaS** starter (React/Node) enabling fast productization to monetize via **subscriptions**, **hosting services**, **project-based fees**, selling **templates**, and **consulting**."
636787031,eugeneyan,open-llms,12411,https://github.com/eugeneyan/open-llms,"Leverage the curated open-LLMs list to build **SaaS** **chatbot**, white-label **automation** **services**, monetizing via **subscriptions**, hosting/managed fees, project-based contracts, selling **templates**, and consulting support."
575865240,AstrBotDevs,AstrBot,12272,https://github.com/AstrBotDevs/AstrBot,"AstrBot enables deploying multi-platform **chatbot** and **automation** services with LLM integrations, monetizable through **SaaS**, **subscriptions**, managed **hosting services**, project-based fees, **templates**, and consulting."
509949415,willwulfken,MidJourney-Styles-and-Keywords-Reference,12245,https://github.com/willwulfken/MidJourney-Styles-and-Keywords-Reference,"MidJourney styles/keywords reference speeds AI creative output for **services**, **SaaS**, and **automation**, unlocks revenue via subscriptions, selling **templates**, project-based fees, consulting, and hosting."
771350543,Canner,WrenAI,12070,https://github.com/Canner/WrenAI,"WrenAI's GenBI turns natural-language into SQL, charts, and insights to launch **SaaS**, **automation**, and **services**, monetize via subscriptions, hosting, project fees, selling **templates**, consulting."
497512032,zai-org,CogVideo,11953,https://github.com/zai-org/CogVideo,"CogVideo provides state-of-the-art text/image-to-video generation enabling **SaaS**, **automation**, **chatbot**, and **templates** offerings, monetizable via subscriptions, project-based fees, hosting services, template sales, and consulting."
618613272,h2oai,h2ogpt,11915,https://github.com/h2oai/h2ogpt,"Deploy H2OGPT to build private **chatbot** and document-aware AI solutions for enterprises, monetizing via **SaaS** subscriptions, project-based fees, hosting **services**, selling **templates**, and consulting."
502863191,xszyou,Fay,11875,https://github.com/xszyou/Fay,"Fay connects digital humans and LLMs to power **chatbot** and **automation** experiences, enabling monetization via **SaaS** subscriptions, hosting **services**, selling **templates**, project fees, and consulting."
613731840,RUCAIBox,LLMSurvey,11841,https://github.com/RUCAIBox/LLMSurvey,"LLMSurvey compiles LLM research to accelerate building **SaaS**, **chatbot**, and **automation** products, enabling monetization through **subscriptions**, **project-based fees**, **hosting services**, **consulting**, and selling **templates**."
629749002,bentoml,OpenLLM,11808,https://github.com/bentoml/OpenLLM,"OpenLLM runs open-source LLMs as OpenAI-compatible APIs enabling **SaaS** **services** and **chatbot** automation; monetize via subscriptions, hosting services, project fees, selling **templates**, and consulting."
812975380,agent0ai,agent-zero,11779,https://github.com/agent0ai/agent-zero,"Agent Zero AI framework enables building autonomous agents for **automation**, **chatbot**, and **SaaS** products; monetize commercially via subscriptions, project-based fees, hosted **services**, **templates**, and consulting."
286301447,neuml,txtai,11637,https://github.com/neuml/txtai,"txtai enables building **semantic search**, **chatbot**, and **LLM orchestration** apps to monetize via **SaaS** subscriptions, **hosting services**, selling **templates**, project-based fees, and **consulting**."
636693030,GoogleCloudPlatform,generative-ai,11622,https://github.com/GoogleCloudPlatform/generative-ai,"Leverage Google Cloud Gemini code and notebooks to build **SaaS** **chatbot** and **automation** solutions, monetizing via **subscriptions**, project-based fees, hosting services, selling **templates**, and **consulting**."
163346054,ludwig-ai,ludwig,11589,https://github.com/ludwig-ai/ludwig,"Use Ludwig's low-code model builder to monetize AI products via **SaaS**, managed **hosting** and **services**, subscription tiers, project-based fees, selling **templates**, **chatbot** automation, and **consulting**."
959473422,The-Pocket,PocketFlow-Tutorial-Codebase-Knowledge,11521,https://github.com/The-Pocket/PocketFlow-Tutorial-Codebase-Knowledge,"Leverage PocketFlow’s tutorial codebase to build **SaaS** model-compression tools and **automation** pipelines, monetizable via subscriptions, hosting **services**, project fees, selling **templates**, and **consulting**."
590604203,TheR1D,shell_gpt,11391,https://github.com/TheR1D/shell_gpt,"Turn shell_gpt into a paid developer tool: offer **SaaS** command-line **automation** subscriptions, consulting, hosted **services**, premium **templates**, and project-based fees for integrations and training."
942756187,ConardLi,easy-dataset,10917,https://github.com/ConardLi/easy-dataset,"easy-dataset streamlines LLM fine-tuning dataset creation, enabling **SaaS** and **automation** services, **chatbot** improvements, selling dataset **templates**, subscriptions, hosting, enterprise licensing, white-label solutions, project fees, consulting."
931892749,GLips,Figma-Context-MCP,10901,https://github.com/GLips/Figma-Context-MCP,"Deploy MCP server integrating Figma layout context for AI coding agents to offer **SaaS** design-to-code **automation**, sell **services** and **templates**, charge subscriptions, hosting, and consulting."
637924634,explodinggradients,ragas,10866,https://github.com/explodinggradients/ragas,"Ragas streamlines LLM evaluation to build paid **SaaS** tools and **automation** workflows for enterprises, monetizable via **subscriptions**, **project-based fees**, **hosting services**, **selling templates**, and **consulting**."
975318071,AsyncFuncAI,deepwiki-open,10834,https://github.com/AsyncFuncAI/deepwiki-open,"DeepWiki-Open converts codebases into AI-powered documentation wikis, enabling **SaaS**, **automation**, and **templates** businesses via subscriptions, hosting services, project fees, selling templates, white-label, and consulting."
142422739,google,dopamine,10805,https://github.com/google/dopamine,"Dopamine enables rapid prototyping of reinforcement-learning algorithms to monetize via **SaaS** platforms, **subscriptions**, **hosting services**, **project-based fees**, **selling templates**, **consulting**, and **automation services**."
156332497,codota,TabNine,10805,https://github.com/codota/TabNine,"Use TabNine's AI code completions to build paid **SaaS** developer tools and **services**—offer hosted APIs, subscriptions, enterprise licenses, consulting, project fees, and sell IDE **templates**."
660489378,microsoft,promptflow,10765,https://github.com/microsoft/promptflow,"Promptflow enables LLM app prototyping, testing, deployment and monitoring, letting teams build **SaaS**, **chatbot** and **automation** offerings monetized via subscriptions, hosting, templates, project fees and consulting."
881171866,WEIFENG2333,VideoCaptioner,10744,https://github.com/WEIFENG2333/VideoCaptioner,"VideoCaptioner enables **automated** LLM-powered video subtitling; monetize as a **SaaS** with **subscriptions**, offer **project-based fees**, **hosting services**, sell subtitle **templates**, and **consulting services**."
613984283,Chainlit,chainlit,10741,https://github.com/Chainlit/chainlit,"Chainlit lets you build **chatbot** conversational UIs fast, enabling **SaaS** subscriptions, **hosting services**, selling **templates** and **automation** tools, white-label projects, project-based fees, and **consulting**."
673596675,FlagOpen,FlagEmbedding,10594,https://github.com/FlagOpen/FlagEmbedding,"FlagEmbedding enables fast retrieval-augmented LLM apps for **chatbot**, **automation**, and knowledge **services**; monetize via **SaaS**, **subscriptions**, **hosting services**, **project-based fees**, **selling templates**, or **consulting**"
944976593,tadata-org,fastapi_mcp,10558,https://github.com/tadata-org/fastapi_mcp,"fastapi_mcp exposes FastAPI endpoints as MCP tools with Auth, enabling **SaaS**, **automation**, **chatbot** integrations and monetization via **subscriptions**, **hosting services**, **project-based fees**, **templates**, **consulting**, and **white-labeling**."
627727693,axolotl-ai-cloud,axolotl,10486,https://github.com/axolotl-ai-cloud/axolotl,"Axolotl enables scalable, private LLM orchestration and **automation** for building **chatbot** and inference **services**, monetizable via **SaaS** subscriptions, hosting fees, consulting, project-based work, or selling **templates**."
697302510,mistralai,mistral-inference,10479,https://github.com/mistralai/mistral-inference,"Use Mistral-Inference to build high-performance **chatbot**, **SaaS**, and **automation** products, monetized via **subscriptions**, hosting/managed **services**, project fees, **templates**, per-inference pricing, consulting, enterprise licensing."
832452447,web-infra-dev,midscene,10372,https://github.com/web-infra-dev/midscene,"midscene enables building AI-driven Web/Android **automation** and testing pipelines for developers and enterprises, monetizable through **SaaS** subscriptions, **hosting services**, project-based fees, selling **templates**, and **consulting** support."
942867788,elder-plinius,CL4R1T4S,10362,https://github.com/elder-plinius/CL4R1T4S,"Leverage CL4R1T4S' leaked system prompts to build **SaaS** **chatbot** **automation** and **templates** white-label platforms, monetized via subscriptions, hosting **services**, selling templates, project fees, consulting."
86031674,wandb,wandb,10359,https://github.com/wandb/wandb,"Leverage **wandb** to build ML experiment tracking, model deployment and **automation** products, monetized via **SaaS subscriptions**, **hosting**, **project-based fees**, selling **templates**, and **consulting**."
829640443,tensorzero,tensorzero,10337,https://github.com/tensorzero/tensorzero,"TensorZero offers an industrial LLM stack to build **SaaS**, **chatbot**, and **automation** **services**, enabling monetization via subscriptions, hosting, project-based fees, **templates**, and consulting."
673412924,modelscope,ms-swift,10076,https://github.com/modelscope/ms-swift,"ms-swift enables fine-tuning 700+ LLMs/MLLMs for production, letting you build **SaaS**, **chatbot**, **automation** and **services** products—monetize via subscriptions, hosting, templates, consulting, and project fees."
917437058,openai,openai-realtime-agents,6447,https://github.com/openai/openai-realtime-agents,"OpenAI-realtime-agents showcases agentic Realtime API patterns to create commercial **chatbot** and **automation** services, monetizable through **SaaS** subscriptions, hosting, templates, project fees, and consulting."
=======
id,owner,name,stars,url,business_model
614765452,Significant-Gravitas,AutoGPT,178788,https://github.com/Significant-Gravitas/AutoGPT,"Use **autonomous agents**, **task automation**, and extensible **plugin** integrations to build commercially scalable SaaS, automated services, marketplace products, and monetizable workflow solutions via **prompt engineering**."
527591471,AUTOMATIC1111,stable-diffusion-webui,157018,https://github.com/AUTOMATIC1111/stable-diffusion-webui,"Provides a production-ready **AI-image** web UI with **custom-models**, **batch-processing**, **plugins**, and exportable **commercial-assets**, enabling rapid monetization via services, prints, licensing, merchandise, marketplaces, subscriptions, ads, API-integrations."
658928958,ollama,ollama,153364,https://github.com/ollama/ollama,"Deploy and monetize private **LLMs** locally or in enterprise: run **gpt-oss**, **DeepSeek-R1**, **Gemma** **3** for low-cost inference, API integration, scaling, billing, analytics, and fine-tuning capabilities."
155220641,huggingface,transformers,150504,https://github.com/huggingface/transformers,"Leverages **pretrained** **NLP**, **vision**, **audio**, and **multimodal** models to build, fine-tune, deploy, monetize APIs, SaaS, analytics, automation, and licensing revenue streams, rapidly scale enterprise-grade solutions."
193215554,n8n-io,n8n,143678,https://github.com/n8n-io/n8n,"Leverage the **visual** workflow builder, **native AI**, and **400+ integrations** to automate processes, create **SaaS** products, sell automations, offer managed integrations, and upsell **analytics services**."
552661142,langchain-ai,langchain,116508,https://github.com/langchain-ai/langchain,"Accelerates monetization by enabling **LLM**-powered **agents**, reusable **chains**, **retrieval**, **embeddings**, **vector-stores**, connectors, **memory**, monitoring and orchestration for **SaaS** automated workflows, analytics, billing integration, rapid prototyping."
626805178,langgenius,dify,115585,https://github.com/langgenius/dify,"Monetize AI workflows with a production-ready platform for building, automating and orchestrating agentic pipelines, offering **scalable**, **integratable**, **low-code**, **monitorable** and **extensible** capabilities across industries globally"
701547123,open-webui,open-webui,111356,https://github.com/open-webui/open-webui,"Offers a **user-friendly** interface for **OpenAI**/**Ollama** and local models, enabling rapid **prototyping**, **deployment**, **self-hosting**, extensions, monetizable **apps**, automation, and **APIs**, white-labeling, scaling, customization, integrations, revenue."
589831718,comfyanonymous,ComfyUI,89754,https://github.com/comfyanonymous/ComfyUI,"Turn a **modular** diffusion GUI with **graph/nodes** workflows and **API**/backend into revenue via custom pipelines, automated content generation, SaaS imaging tools, and plugin integration marketplaces."
214587193,supabase,supabase,89361,https://github.com/supabase/supabase,"Monetize apps using **Postgres**, auto-generated **APIs**, **auth**, **realtime**, **storage**, billing, analytics, and integrations to build scalable web, mobile, and **AI** services with low code workflows."
943398999,x1xhlol,system-prompts-and-models-of-ai-tools,89053,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,"Curated **system prompts** and **AI models** accelerate productization of developer tools, enabling rapid **automation**, improved **code productivity**, and new **SaaS** and consulting revenue streams."
10744183,netdata,netdata,76259,https://github.com/netdata/netdata,"Delivers real-time **monitoring**, AI-driven **anomaly detection**, lightweight **metrics collection**, scalable **dashboards**, and alerting to reduce downtime, cut costs, and monetize observability via SaaS packaging models."
695864515,hacksider,Deep-Live-Cam,73624,https://github.com/hacksider/Deep-Live-Cam,"Monetize **real-time** **face-swap** and **one-image** deepfakes by offering personalized entertainment, virtual try-ons, influencer content, live-stream integrations, licensing, and subscription-based APIs, white-label solutions, scalable API monetization."
881458615,browser-use,browser-use,70709,https://github.com/browser-use/browser-use,"Leverage **browser automation**, **web scraping**, and **AI agents** to create monetizable products: automated lead generation, data extraction, testing pipelines, SaaS workflow automation, subscriptions, and integrations."
643445235,lobehub,lobe-chat,66142,https://github.com/lobehub/lobe-chat,"Monetize private AI agents using **multi-provider** models, **RAG** knowledge bases, one-click **deployment**, MCP **marketplace**, artifact sharing, analytics, and white-label commercialization tools, subscriptions, API sales, licensing."
